url,url_length,num_dots,num_digits,num_hyphens,has_https,has_at_symbol,has_ip,num_redirects,num_subdomains,suspicious_keyword_count,url_entropy,special_char_count,num_slashes,digit_ratio,has_shortener,label
https://npr.com/pricing,23,1,0,0,1,0,0,0,0,0,3.6753,1,3,0.0,0,safe
https://docs.usps.org/products,30,2,0,0,1,0,0,0,1,0,3.5526,1,3,0.0,0,safe
https://www.wikipedia.net/,26,2,0,0,1,0,0,0,1,0,3.6133,1,3,0.0,0,safe
http://104.194.124.160/icloud-authenticate/tac3n3.php,53,4,14,1,0,0,1,0,0,1,4.3075,1,4,0.2642,0,phishing
https://www.notion.edu/,23,2,0,0,1,0,0,0,1,0,3.6425,1,3,0.0,0,safe
https://help.github.org/,24,2,0,0,1,0,0,0,1,0,3.7406,1,3,0.0,0,safe
https://amazon-alert.ga/secure/verify/9hbbgql6?id=00dzlufu5u,60,1,5,1,1,0,0,0,0,3,4.7757,3,5,0.0833,0,phishing
https://docs.khanacademy.gov/help/contact?ref=zsy7,50,2,1,0,1,0,0,0,1,0,4.4235,3,4,0.02,0,safe
https://docs.spotify.io/pricing,31,2,0,0,1,0,0,0,1,0,3.8002,1,3,0.0,0,safe
https://www.nationalgeographic.com/support/faq,46,2,0,0,1,0,0,0,1,1,4.2028,1,4,0.0,0,safe
https://npr.net/,16,1,0,0,1,0,0,0,0,0,3.1556,1,3,0.0,0,safe
https://help.stackoverflow.io/support/faq,41,2,0,0,1,0,0,0,1,1,4.1196,1,4,0.0,0,safe
https://bbc.gov/,16,1,0,0,1,0,0,0,0,0,3.4528,1,3,0.0,0,safe
https://www.mit.org/careers,27,2,0,0,1,0,0,0,1,0,3.8282,1,3,0.0,0,safe
https://help.mozilla.gov/pricing,32,2,0,0,1,0,0,0,1,0,4.0931,1,3,0.0,0,safe
https://bit.ly/isv2zep,22,1,1,0,1,0,0,0,0,0,3.7544,1,3,0.0455,1,phishing
https://bit.ly/39wkxq6,22,1,3,0,1,0,0,0,0,0,4.0272,1,3,0.1364,1,phishing
https://90.155.5.230/apple-account/pg35uz.php,45,4,11,1,1,0,1,0,0,1,4.2415,1,4,0.2444,0,phishing
https://mit.edu/docs/getting-started,36,1,0,1,1,0,0,0,0,0,3.8945,1,4,0.0,0,safe
https://131.121.247.142/icloud-authenticate/1hldij.php,54,4,13,1,1,0,1,0,0,1,4.2848,1,4,0.2407,0,phishing
http://apple-account.ga/webscr/secure/bxnlqe8o?id=iwl2ykxjck,60,1,2,1,0,0,0,0,0,3,4.6761,3,5,0.0333,0,phishing
http://bankofamerica-reset-password.click/account/reset-password/jcfmdyq1?id=hjy5hf0mnx,87,1,3,3,0,0,0,0,0,4,4.7159,3,5,0.0345,0,phishing
http://bit.ly/kx82l7s,21,1,3,0,0,0,0,0,0,0,3.8442,1,3,0.1429,1,phishing
https://help.stackoverflow.gov/news/latest,42,2,0,0,1,0,0,0,1,0,4.0323,1,4,0.0,0,safe
https://amaz0n-update.xyz/update/bdey7,38,1,2,1,1,0,0,0,0,1,4.0831,1,4,0.0526,0,phishing
https://docs.harvard.io/news/latest?ref=ppd7,44,2,1,0,1,0,0,0,1,0,4.2373,3,4,0.0227,0,safe
https://docs.irs.edu,20,2,0,0,1,0,0,0,1,0,3.6842,1,2,0.0,0,safe
https://help.coursera.org/support/faq,37,2,0,0,1,0,0,0,1,1,3.905,1,4,0.0,0,safe
https://help.bbc.com/docs/getting-started?ref=yatc,50,2,0,1,1,0,0,0,1,0,4.3157,3,4,0.0,0,safe
http://bit.ly/srgyezz,21,1,0,0,0,0,0,0,0,0,3.749,1,3,0.0,1,phishing
https://docs.dropbox.net/pricing,32,2,0,0,1,0,0,0,1,0,3.9681,1,3,0.0,0,safe
https://help.slack.com/pricing,30,2,0,0,1,0,0,0,1,0,4.0314,1,3,0.0,0,safe
https://en.who.gov/careers,26,2,0,0,1,0,0,0,1,0,3.8731,1,3,0.0,0,safe
http://paypal-alert.info/login/support-center/authenticate/secure/2lnt9o7o?id=uxp7i9bsaw,88,1,5,2,0,0,0,0,0,6,4.4686,3,7,0.0568,0,phishing
http://927sc.gt5gq.673.weuzki.paypal.ml/reset-password,54,5,7,1,0,0,0,0,4,3,4.6461,1,3,0.1296,0,phishing
http://113.66.232.173/amazon-update/2ldwxu.php,46,4,12,1,0,0,1,0,0,1,4.3111,1,4,0.2609,0,phishing
https://outlook67-update.xyz/update/wkkj2,41,1,3,1,1,0,0,0,0,1,4.269,1,4,0.0732,0,phishing
https://jne.ybc513.lacers.4mrbrmp2.c19.5odsxfx3.instagram.click/secure,70,7,9,0,1,0,0,0,6,2,4.6521,1,3,0.1286,0,phishing
http://0ca7.8tmfmr3.hbxn.77ogkat.binance.top/secure,51,5,6,0,0,0,0,0,4,1,4.4225,1,3,0.1176,0,phishing
http://bank0famerica-recover.xyz/recover/9z7zo,46,1,3,1,0,0,0,0,0,1,4.3445,1,4,0.0652,0,phishing
http://254.253.27.230/facebook-confirm/b86zkp.php,49,4,13,1,0,0,1,0,0,1,4.5381,1,4,0.2653,0,phishing
http://ic10ud-verify.ml/verify/m9ohb,36,1,3,1,0,0,0,0,0,1,4.3712,1,4,0.0833,0,phishing
http://k89i30o.nq1ox.g87z8m.r4o3s.3ht2l.apple.click/confirm,59,6,12,0,0,0,0,0,5,2,4.67,1,3,0.2034,0,phishing
https://help.irs.com?ref=g2wo,29,2,1,0,1,0,0,0,1,0,4.2373,3,2,0.0345,0,safe
http://outlook-authenticate.xyz/secure/secure/31eucsjd?id=u9y6w023et,68,1,7,1,0,0,0,0,0,2,4.5833,3,5,0.1029,0,phishing
https://usps-alert.click/confirm/account/unlock/m6jer1kk?id=klk7om7fm6,70,1,5,1,1,0,0,0,0,5,4.4964,3,6,0.0714,0,phishing
https://www.reuters.com/en/home,31,2,0,0,1,0,0,0,1,0,3.7442,1,4,0.0,0,safe
http://wellsfargo-verify.ml/verify/login/update/update/ymrhay31?id=74echstff1,77,1,5,1,0,0,0,0,0,3,4.622,3,7,0.0649,0,phishing
http://dhl-confirm.gq/suspended/account/login/uefizeae?id=i7j45uywm9,68,1,4,1,0,0,0,0,0,4,4.7199,3,6,0.0588,0,phishing
https://googlezo-recover.info/recover/p3j0l,43,1,2,1,1,0,0,0,0,1,4.1444,1,4,0.0465,0,phishing
https://en.spotify.org/docs/getting-started,43,2,0,1,1,0,0,0,1,0,3.9864,1,4,0.0,0,safe
https://uspsj8-unlock.gq/unlock/0y67a,37,1,4,1,1,0,0,0,0,1,4.3578,1,4,0.1081,0,phishing
https://55.194.152.212/facebook-recover/itfmm5.php,50,4,12,1,1,0,1,0,0,1,4.3933,1,4,0.24,0,phishing
https://outlook-webscr.ml/webscr/support-center/reset-password/cwg5ppbe?id=dwxfy9mpe5,85,1,3,3,1,0,0,0,0,4,4.488,3,6,0.0353,0,phishing
http://71.168.223.189/facebook-confirm/6mdma0.php,49,4,13,1,0,0,1,0,0,1,4.5735,1,4,0.2653,0,phishing
https://fedex-secure.gq/secure/5fyj8,36,1,2,1,1,0,0,0,0,1,4.107,1,4,0.0556,0,phishing
https://www.figma.net/about,27,2,0,0,1,0,0,0,1,0,3.9582,1,3,0.0,0,safe
http://coinbase-secure.gq/webscr/unlock/webscr/xu7tjkwl?id=32y7w3vx1s,69,1,6,1,0,0,0,0,0,3,4.7555,3,6,0.087,0,phishing
http://outlook-reset-password.ml/login/suspended/qqye1pul?id=v4q444rp2k,71,1,6,2,0,0,0,0,0,4,4.5679,3,5,0.0845,0,phishing
https://14.82.186.118/google-support-center/hf78z1.php,54,4,13,2,1,0,1,0,0,1,4.32,1,4,0.2407,0,phishing
https://www.coursera.com,24,2,0,0,1,0,0,0,1,0,3.8035,1,2,0.0,0,safe
http://195.232.23.122/icloud-verify/q8ffpg.php,46,4,12,1,0,0,1,0,0,1,4.4287,1,4,0.2609,0,phishing
https://fedex-confirm.tk/reset-password/secure/xwt51f19?id=dy6cpctbau,69,1,5,2,1,0,0,0,0,4,4.6049,3,5,0.0725,0,phishing
https://en.duolingo.io/account/settings,39,2,0,0,1,0,0,0,1,1,3.8721,1,4,0.0,0,safe
http://dhl-webscr.tk/confirm/support-center/account/ju4x8q7p?id=znh2cgn698,74,1,7,2,0,0,0,0,0,4,4.8154,3,6,0.0946,0,phishing
https://docs.reuters.io,23,2,0,0,1,0,0,0,1,0,3.6753,1,2,0.0,0,safe
https://www.mit.org/docs/getting-started,40,2,0,1,1,0,0,0,1,0,3.974,1,4,0.0,0,safe
https://help.python.com/help/contact,36,2,0,0,1,0,0,0,1,0,3.6944,1,4,0.0,0,safe
http://google-verify.tk/verify/billing/s4efldi4?id=nbio7xvgij,61,1,3,1,0,0,0,0,0,2,4.445,3,5,0.0492,0,phishing
http://paypal-account.top/authenticate/reset-password/t4q2zvcb?id=qf66v1zqnc,76,1,5,2,0,0,0,0,0,5,4.6178,3,5,0.0658,0,phishing
https://docs.nationalgeographic.org/pricing,43,2,0,0,1,0,0,0,1,0,3.9545,1,3,0.0,0,safe
https://www.mit.edu/support/faq,31,2,0,0,1,0,0,0,1,1,3.9378,1,4,0.0,0,safe
https://www.coursera.io/,24,2,0,0,1,0,0,0,1,0,3.7721,1,3,0.0,0,safe
http://dhlzy-unlock.tk/unlock/2iozy,35,1,1,1,0,0,0,0,0,1,4.0144,1,4,0.0286,0,phishing
https://is.gd/fq8r8kk,21,1,2,0,1,0,0,0,0,0,3.7849,1,3,0.0952,1,phishing
https://docs.nytimes.io/careers?ref=uily,40,2,0,0,1,0,0,0,1,0,4.2464,3,3,0.0,0,safe
https://help.un.gov/products,28,2,0,0,1,0,0,0,1,0,3.9408,1,3,0.0,0,safe
https://docs.notion.io/help/contact,35,2,0,0,1,0,0,0,1,0,3.6799,1,4,0.0,0,safe
http://cutt.ly/5dh5mkb,22,1,2,0,0,0,0,0,0,0,3.6978,1,3,0.0909,1,phishing
https://www.usps.gov/,21,2,0,0,1,0,0,0,1,0,3.4273,1,3,0.0,0,safe
https://wikipedia.com/news/latest,33,1,0,0,1,0,0,0,0,0,3.9455,1,4,0.0,0,safe
http://173.116.8.73/fedex-account/rvwqk9.php,44,4,10,1,0,0,1,0,0,1,4.5443,1,4,0.2273,0,phishing
http://dyemqxz.38rzb.u612rym8.a2jm.hd8dj0.yzi.usps.tk/unlock,60,7,9,0,0,0,0,0,6,1,4.712,1,3,0.15,0,phishing
https://ykoyid.osj.q65.obj6zi.coinbase.gq/account,49,5,3,0,1,0,0,0,4,1,4.3699,1,3,0.0612,0,phishing
https://en.wikipedia.net/account/settings,41,2,0,0,1,0,0,0,1,1,3.8877,1,4,0.0,0,safe
https://docs.slack.gov/about?ref=9da9,37,2,2,0,1,0,0,0,1,0,4.3507,3,3,0.0541,0,safe
https://help.nytimes.net/news/latest,36,2,0,0,1,0,0,0,1,0,3.6179,1,4,0.0,0,safe
http://cx7tz.6frrc6d.v6zk.cw2qq.b91nl.xpuj2.google.ml/alert,59,7,8,0,0,0,0,0,6,1,4.6848,1,3,0.1356,0,phishing
https://en.mozilla.gov/blog/2026/updates,40,2,4,0,1,0,0,0,1,1,4.3251,1,5,0.1,0,safe
http://nefbh.u6txz2of.4dce.3rmf2x0b.google.click/secure,55,5,6,0,0,0,0,0,4,2,4.577,1,3,0.1091,0,phishing
https://www.stackoverflow.gov/careers,37,2,0,0,1,0,0,0,1,0,4.006,1,3,0.0,0,safe
https://en.duolingo.io/blog/2026/updates,40,2,4,0,1,0,0,0,1,1,4.1628,1,5,0.1,0,safe
https://help.slack.io/about,27,2,0,0,1,0,0,0,1,0,3.8842,1,3,0.0,0,safe
https://mozilla.net/support/faq,31,1,0,0,1,0,0,0,0,1,4.0266,1,4,0.0,0,safe
https://docs.cloudflare.org/docs/getting-started,48,2,0,1,1,0,0,0,1,0,4.0739,1,4,0.0,0,safe
http://rb.gy/ufcarqm,20,1,0,0,0,0,0,0,0,0,3.8842,1,3,0.0,1,phishing
https://is.gd/k1fkauj,21,1,1,0,1,0,0,0,0,0,3.8802,1,3,0.0476,1,phishing
https://11.61.179.89/fedex-support-center/90de3d.php,52,4,12,2,1,0,1,0,0,1,4.3018,1,4,0.2308,0,phishing
https://www.airbnb.io/news/latest,33,2,0,0,1,0,0,0,1,0,3.8094,1,4,0.0,0,safe
http://binance-verify.cf/unlock/suspended/reset-password/authenticate/6sq04sbo?id=11tbe1niu4,92,1,7,2,0,0,0,0,0,6,4.5847,3,7,0.0761,0,phishing
https://en.nasa.gov/?ref=pxjp,29,2,0,0,1,0,0,0,1,0,4.1163,3,3,0.0,0,safe
http://k12w.e9cw.zpfcfb.amazon.gq/secure,40,4,3,0,0,0,0,0,3,1,4.4653,1,3,0.075,0,phishing
http://vxv.1k5.9hd.me8xsr.8d1y2yr1.wellsfargo.ga/account,56,6,8,0,0,0,0,0,5,1,4.6773,1,3,0.1429,0,phishing
https://rb.gy/77jw6h2,21,1,4,0,1,0,0,0,0,0,3.8802,1,3,0.1905,1,phishing
https://en.github.edu/docs/getting-started,42,2,0,1,1,0,0,0,1,0,3.9657,1,4,0.0,0,safe
http://coinbasexx-account.top/account/mrq8l,43,1,1,1,0,0,0,0,0,1,4.1535,1,4,0.0233,0,phishing
https://docs.nationalgeographic.gov/news/latest,47,2,0,0,1,0,0,0,1,0,4.0679,1,4,0.0,0,safe
https://en.cloudflare.net/docs/getting-started,46,2,0,1,1,0,0,0,1,0,4.0556,1,4,0.0,0,safe
https://docs.stackoverflow.net/en/home,38,2,0,0,1,0,0,0,1,0,4.0702,1,4,0.0,0,safe
https://coinbase-login.info/alert/recover/z81nqury?id=rklb0jvv7p,64,1,4,1,1,0,0,0,0,3,4.7581,3,5,0.0625,0,phishing
https://en.usps.gov/pricing,27,2,0,0,1,0,0,0,1,0,3.8562,1,3,0.0,0,safe
https://duolingo.gov/,21,1,0,0,1,0,0,0,0,0,3.749,1,3,0.0,0,safe
https://help.github.org/products,32,2,0,0,1,0,0,0,1,0,3.9292,1,3,0.0,0,safe
https://nationalgeographic.edu/blog/2026/updates,48,1,4,0,1,0,0,0,0,1,4.2802,1,5,0.0833,0,safe
http://paypal-account.top/login/signin/unlock/account/gfsb9z7i?id=vauijsyibm,76,1,2,1,0,0,0,0,0,5,4.4648,3,7,0.0263,0,phishing
https://en.harvard.net/account/settings?ref=tuql,48,2,0,0,1,0,0,0,1,1,4.2117,3,4,0.0,0,safe
http://bankofamerica-alert.tk/recover/confirm/signin/reset-password/d153h9um?id=zag4sobqdk,90,1,5,2,0,0,0,0,0,6,4.7249,3,7,0.0556,0,phishing
http://g00g1e-update.ml/update/bk97m,36,1,5,1,0,0,0,0,0,1,4.128,1,4,0.1389,0,phishing
https://we11sfarg0-suspended.top/suspended/r3t8t,48,1,5,1,1,0,0,0,0,1,4.1114,1,4,0.1042,0,phishing
https://coursera.io/blog/2026/updates,37,1,4,0,1,0,0,0,0,1,4.1858,1,5,0.1081,0,safe
https://docs.figma.edu/en/home,30,2,0,0,1,0,0,0,1,0,4.0151,1,4,0.0,0,safe
http://apple-reset-password.gq/support-center/update/suspended/login/iquk24cx?id=c84vvcu1kq,91,1,5,3,0,0,0,0,0,6,4.5691,3,7,0.0549,0,phishing
https://www.wikipedia.io/account/settings,41,2,0,0,1,0,0,0,1,1,3.9435,1,4,0.0,0,safe
https://docs.figma.org/,23,2,0,0,1,0,0,0,1,0,3.882,1,3,0.0,0,safe
https://help.python.org/docs/getting-started,44,2,0,1,1,0,0,0,1,0,4.0008,1,4,0.0,0,safe
https://help.harvard.gov/docs/getting-started,45,2,0,1,1,0,0,0,1,0,4.052,1,4,0.0,0,safe
https://oio11.6wc.zfd93c.ly5h6km.outlook.info/alert,51,5,7,0,1,0,0,0,4,1,4.5228,1,3,0.1373,0,phishing
https://help.airbnb.net/about,29,2,0,0,1,0,0,0,1,0,3.8404,1,3,0.0,0,safe
https://en.mit.gov/pricing,26,2,0,0,1,0,0,0,1,0,3.8441,1,3,0.0,0,safe
https://netflix-verify.info/authenticate/recover/update/unpyjjpp?id=nyr1wrt1xj,78,1,2,1,1,0,0,0,0,4,4.4473,3,6,0.0256,0,phishing
https://help.un.com/,20,2,0,0,1,0,0,0,1,0,3.6842,1,3,0.0,0,safe
https://en.nytimes.net/products,31,2,0,0,1,0,0,0,1,0,3.8371,1,3,0.0,0,safe
http://is.gd/dccrc0x,20,1,1,0,0,0,0,0,0,0,3.6464,1,3,0.05,1,phishing
http://rby.k1zsl.2oxej5.wellsfargo.ga/signin,44,4,3,0,0,0,0,0,3,1,4.5272,1,3,0.0682,0,phishing
https://stackoverflow.gov/pricing,33,1,0,0,1,0,0,0,0,0,4.1879,1,3,0.0,0,safe
https://en.duolingo.org/docs/getting-started,44,2,0,1,1,0,0,0,1,0,3.9929,1,4,0.0,0,safe
http://213.219.57.163/apple-confirm/pd1k48.php,46,4,14,1,0,0,1,0,0,1,4.4907,1,4,0.3043,0,phishing
http://fedex-confirm.tk/billing/suspended/update/yzkjfmh0?id=5a6dxz9x0z,71,1,5,1,0,0,0,0,0,4,4.7638,3,6,0.0704,0,phishing
https://help.duolingo.io/pricing,32,2,0,0,1,0,0,0,1,0,3.9292,1,3,0.0,0,safe
https://harvard.org/about,25,1,0,0,1,0,0,0,0,0,3.7231,1,3,0.0,0,safe
https://www.figma.gov/news/latest,33,2,0,0,1,0,0,0,1,0,3.9306,1,4,0.0,0,safe
http://rb.gy/l2ruqnb,20,1,1,0,0,0,0,0,0,0,3.7842,1,3,0.05,1,phishing
http://154.49.197.61/outlook-suspended/l2fuqb.php,49,4,11,1,0,0,1,0,0,1,4.451,1,4,0.2245,0,phishing
http://icloud-authenticate.click/confirm/secure/confirm/login/5krdn4wf?id=n508q7htgy,84,1,6,1,0,0,0,0,0,5,4.6334,3,7,0.0714,0,phishing
http://117.102.46.190/apple-authenticate/gbzk0l.php,51,4,12,1,0,0,1,0,0,1,4.3344,1,4,0.2353,0,phishing
http://bit.ly/hf5pece,21,1,1,0,0,0,0,0,0,0,3.6538,1,3,0.0476,1,phishing
https://help.trello.org/help/contact,36,2,0,0,1,0,0,0,1,0,3.708,1,4,0.0,0,safe
https://docs.spotify.net/account/settings,41,2,0,0,1,0,0,0,1,1,3.8569,1,4,0.0,0,safe
https://who.com/help/contact,28,1,0,0,1,0,0,0,0,0,3.655,1,4,0.0,0,safe
https://docs.nationalgeographic.edu/about,41,2,0,0,1,0,0,0,1,0,4.1196,1,3,0.0,0,safe
https://dropbox.io/pricing,26,1,0,0,1,0,0,0,0,0,3.8151,1,3,0.0,0,safe
https://cutt.ly/n1qwp7a,23,1,2,0,1,0,0,0,0,0,3.882,1,3,0.087,1,phishing
https://www.duolingo.net/pricing,32,2,0,0,1,0,0,0,1,0,4.007,1,3,0.0,0,safe
https://docs.nasa.gov/pricing,29,2,0,0,1,0,0,0,1,0,3.9094,1,3,0.0,0,safe
https://en.dropbox.com/about,28,2,0,0,1,0,0,0,1,0,3.9677,1,3,0.0,0,safe
https://docs.bbc.gov/account/settings,37,2,0,0,1,0,0,0,1,1,3.9023,1,4,0.0,0,safe
https://help.khanacademy.net/careers,36,2,0,0,1,0,0,0,1,0,3.8956,1,3,0.0,0,safe
http://207.105.71.203/amazon-unlock/g4ksed.php,46,4,12,1,0,0,1,0,0,1,4.5777,1,4,0.2609,0,phishing
http://e3ob6f6f.jsjrhk1o.5xki6.6ojbo5q9.blo.fedex.info/confirm,62,6,9,0,0,0,0,0,5,1,4.4615,1,3,0.1452,0,phishing
https://en.slack.org/,21,2,0,0,1,0,0,0,1,0,3.8802,1,3,0.0,0,safe
https://khanacademy.io/about,28,1,0,0,1,0,0,0,0,0,4.0391,1,3,0.0,0,safe
http://bank0famerica-reset-password.xyz/reset-password/bleeh,60,1,1,3,0,0,0,0,0,2,4.3421,1,4,0.0167,0,phishing
https://en.dropbox.io/support/faq?ref=7qhm,42,2,1,0,1,0,0,0,1,1,4.3088,3,4,0.0238,0,safe
https://en.irs.edu/docs/getting-started,39,2,0,1,1,0,0,0,1,0,3.894,1,4,0.0,0,safe
http://144.58.213.69/fedex-alert/2fa0l8.php,43,4,13,1,0,0,1,0,0,1,4.3503,1,4,0.3023,0,phishing
https://help.nytimes.gov/blog/2026/updates,42,2,4,0,1,0,0,0,1,1,4.3001,1,5,0.0952,0,safe
http://paypal-account.info/verify/login/o67xmehw?id=rp48gx5pqf,62,1,5,1,0,0,0,0,0,4,4.7568,3,5,0.0806,0,phishing
https://www.mit.org/news/latest,31,2,0,0,1,0,0,0,1,0,3.7811,1,4,0.0,0,safe
https://tinyurl.com/55p9afk,27,1,3,0,1,0,0,0,0,0,4.2545,1,3,0.1111,1,phishing
https://www.stackoverflow.io,28,2,0,0,1,0,0,0,1,0,3.9677,1,2,0.0,0,safe
https://docs.airbnb.com/products,32,2,0,0,1,0,0,0,1,0,3.9445,1,3,0.0,0,safe
http://icloud-login.ga/support-center/account/1toldx6y?id=2krx4gxx2m,68,1,5,2,0,0,0,0,0,3,4.6056,3,5,0.0735,0,phishing
http://chase-verify.cf/verify/iof7j,35,1,1,1,0,0,0,0,0,1,4.0576,1,4,0.0286,0,phishing
http://4uj6z.ygjb1.2ob.k8r.irdmk.gewovwau.bankofamerica.ml/webscr,65,7,5,0,0,0,0,0,6,1,4.7273,1,3,0.0769,0,phishing
https://tinyurl.com/yjihpvc,27,1,0,0,1,0,0,0,0,0,4.0323,1,3,0.0,1,phishing
https://y58.mr6d9u.qz0.amazon.click/login,41,4,5,0,1,0,0,0,3,2,4.6074,1,3,0.122,0,phishing
https://docs.harvard.gov/support/faq,36,2,0,0,1,0,0,0,1,1,3.933,1,4,0.0,0,safe
https://mit.org/docs/getting-started,36,1,0,1,1,0,0,0,0,0,3.8599,1,4,0.0,0,safe
https://docs.who.gov/news/latest?ref=k5ag,41,2,1,0,1,0,0,0,1,0,4.2963,3,4,0.0244,0,safe
http://vco.81q6sitv.69efsw28.3c2fwlp.usps.gq/secure,51,5,9,0,0,0,0,0,4,1,4.4373,1,3,0.1765,0,phishing
http://is.gd/qcslfdn,20,1,0,0,0,0,0,0,0,0,3.7842,1,3,0.0,1,phishing
https://en.bbc.edu/help/contact,31,2,0,0,1,0,0,0,1,0,3.8087,1,4,0.0,0,safe
http://is.gd/1rmmh1f,20,1,2,0,0,0,0,0,0,0,3.6842,1,3,0.1,1,phishing
http://cutt.ly/sqnk0fq,22,1,1,0,0,0,0,0,0,0,3.7888,1,3,0.0455,1,phishing
http://outlookyp-alert.xyz/alert/pfby4,38,1,1,1,0,0,0,0,0,1,4.0735,1,4,0.0263,0,phishing
http://is.gd/lnadils,20,1,0,0,0,0,0,0,0,0,3.5842,1,3,0.0,1,phishing
https://who.com/pricing?ref=tymw,32,1,0,0,1,0,0,0,0,0,4.2028,3,3,0.0,0,safe
http://t3c5jyc.k3u4601m.6bwn5m.d97jmmc.3bf8ks3.d3xg7z.bankofamerica.ga/authenticate,83,7,16,0,0,0,0,0,6,1,4.8175,1,3,0.1928,0,phishing
http://96.237.82.74/wellsfargo-alert/sbvt5u.php,47,4,10,1,0,0,1,0,0,1,4.5437,1,4,0.2128,0,phishing
https://www.usps.com/blog/2026/updates,38,2,4,0,1,0,0,0,1,1,4.146,1,5,0.1053,0,safe
https://usps-webscr.gq/webscr/4ey5j,35,1,2,1,1,0,0,0,0,1,4.0903,1,4,0.0571,0,phishing
http://cutt.ly/gi3lz2a,22,1,2,0,0,0,0,0,0,0,3.7888,1,3,0.0909,1,phishing
https://outlook-billing.click/authenticate/suspended/cen5r9z5?id=9i1o5yiqze,75,1,6,1,1,0,0,0,0,4,4.5581,3,5,0.08,0,phishing
https://docs.notion.gov/support/faq,35,2,0,0,1,0,0,0,1,1,3.9544,1,4,0.0,0,safe
https://we11sfarg0-unlock.ga/unlock/1jlem,41,1,4,1,1,0,0,0,0,1,4.4427,1,4,0.0976,0,phishing
https://docs.stackoverflow.net/en/home,38,2,0,0,1,0,0,0,1,0,4.0702,1,4,0.0,0,safe
http://tinyurl.com/90mqlaf,26,1,2,0,0,0,0,0,0,0,4.1808,1,3,0.0769,1,phishing
http://google-webscr.tk/alert/alert/5mke5wdo?id=0flcjvem74,58,1,5,1,0,0,0,0,0,2,4.6125,3,5,0.0862,0,phishing
http://56e.a5h.x4gtwgt.wgrwu8m.5ny9c3l.paypal.info/update,57,6,8,0,0,0,0,0,5,2,4.5322,1,3,0.1404,0,phishing
https://e0z1c.8hlni579.r5c9y.apple.cf/account,45,4,8,0,1,0,0,0,3,1,4.428,1,3,0.1778,0,phishing
http://binance-confirm.tk/account/billing/mv2n54wa?id=fliijbeon2,64,1,4,1,0,0,0,0,0,3,4.5323,3,5,0.0625,0,phishing
https://duolingo.org/blog/2026/updates?ref=rnkk,47,1,4,0,1,0,0,0,0,1,4.4509,3,5,0.0851,0,safe
http://rb.gy/tx05ekf,20,1,2,0,0,0,0,0,0,0,3.8464,1,3,0.1,1,phishing
https://nasa.gov/account/settings,33,1,0,0,1,0,0,0,0,1,3.7377,1,4,0.0,0,safe
https://trello.com/products,27,1,0,0,1,0,0,0,0,0,3.736,1,3,0.0,0,safe
https://docs.nationalgeographic.com/?ref=0kx9,45,2,2,0,1,0,0,0,1,0,4.4914,3,3,0.0444,0,safe
http://224.57.112.17/chase-verify/5tu3qg.php,44,4,12,1,0,0,1,0,0,1,4.4191,1,4,0.2727,0,phishing
https://binance-signin.xyz/suspended/login/support-center/ntofthqk?id=ewqtcz3yjt,80,1,1,2,1,0,0,0,0,4,4.5656,3,6,0.0125,0,phishing
https://www.duolingo.io/products?ref=yj8n,41,2,1,0,1,0,0,0,1,0,4.4243,3,3,0.0244,0,safe
https://help.mit.com/account/settings?ref=a373,46,2,3,0,1,0,0,0,1,1,4.3111,3,4,0.0652,1,safe
https://docs.nytimes.org/news/latest,36,2,0,0,1,0,0,0,1,0,4.004,1,4,0.0,0,safe
https://www.nytimes.gov/support/faq,35,2,0,0,1,0,0,0,1,1,4.1503,1,4,0.0,0,safe
https://help.who.com/products,29,2,0,0,1,0,0,0,1,0,3.8313,1,3,0.0,0,safe
https://docs.duolingo.edu/about,31,2,0,0,1,0,0,0,1,0,3.9536,1,3,0.0,0,safe
https://en.nasa.org/about,25,2,0,0,1,0,0,0,1,0,3.7533,1,3,0.0,0,safe
https://en.airbnb.gov/about,27,2,0,0,1,0,0,0,1,0,3.9303,1,3,0.0,0,safe
https://en.figma.org/en/home,28,2,0,0,1,0,0,0,1,0,3.8518,1,4,0.0,0,safe
https://un.net/account/settings,31,1,0,0,1,0,0,0,0,1,3.5908,1,4,0.0,0,safe
http://paypal-suspended.info/verify/recover/vpermrre?id=yfxcl929j0,66,1,4,1,0,0,0,0,0,4,4.5572,3,5,0.0606,0,phishing
https://wme8c.o8s9.0fttqo.o2oycd6v.vo3t2z.g7nq.wellsfargo.ga/confirm,68,7,9,0,1,0,0,0,6,1,4.6656,1,3,0.1324,0,phishing
http://5mjmu5.5qlg.tjaqlc2p.qhx63e.amazon.top/confirm,53,5,6,0,0,0,0,0,4,1,4.48,1,3,0.1132,0,phishing
https://www.trello.org/en/home,30,2,0,0,1,0,0,0,1,0,3.7396,1,4,0.0,0,safe
http://netflix-login.top/verify/billing/support-center/nqgz48gj?id=356kleakf5,77,1,6,2,0,0,0,0,0,4,4.7392,3,6,0.0779,0,phishing
https://www.duolingo.gov/products,33,2,0,0,1,0,0,0,1,0,4.0061,1,3,0.0,0,safe
https://docs.nytimes.gov/about,30,2,0,0,1,0,0,0,1,0,4.0981,1,3,0.0,0,safe
http://icloud-recover.ga/billing/update/reset-password/confirm/b4b3gcs7?id=571bewd6op,85,1,7,2,0,0,0,0,0,6,4.6933,3,7,0.0824,0,phishing
